,시도명,지정사유,지정연도,도로폭,도로차로수,보차분리여부
1574,서울특별시,사유불분명,2001.0,5.3,1.0,N
1575,서울특별시,사유불분명,2001.0,5.7,1.0,N
1576,서울특별시,사유불분명,2001.0,5.2,1.0,N
1577,서울특별시,사유불분명,2015.0,7.5,1.0,Y
1578,서울특별시,사유불분명,2015.0,6.0,1.0,N
1579,서울특별시,사유불분명,2001.0,6.0,1.0,N
1580,서울특별시,사유불분명,2001.0,6.0,1.0,N
1581,서울특별시,사유불분명,2001.0,5.5,1.0,Y
1582,서울특별시,사유불분명,2001.0,4.3,1.0,Y
1583,서울특별시,사유불분명,1999.0,5.0,1.0,N
1584,서울특별시,사유불분명,2001.0,6.0,1.0,N
1585,서울특별시,사유불분명,2001.0,7.5,1.0,Y
1586,서울특별시,사유불분명,2001.0,6.0,1.0,N
1587,서울특별시,사유불분명,2001.0,6.0,1.0,N
1588,서울특별시,사유불분명,2001.0,6.0,1.0,N
1589,서울특별시,사유불분명,1998.0,7.3,1.0,N
1590,서울특별시,사유불분명,1998.0,5.7,1.0,N
1591,서울특별시,사유불분명,1998.0,6.3,1.0,N
1592,서울특별시,사유불분명,2001.0,6.0,1.0,N
1593,서울특별시,사유불분명,2002.0,5.7,1.0,N
1594,서울특별시,사유불분명,2002.0,6.7,1.0,N
1595,서울특별시,사유불분명,2002.0,5.7,1.0,N
1596,서울특별시,사유불분명,2002.0,5.7,1.0,N
1597,서울특별시,사유불분명,2002.0,5.1,1.0,N
1598,서울특별시,사유불분명,2002.0,5.8,1.0,N
1599,서울특별시,사유불분명,2002.0,7.8,1.0,N
1600,경상남도,사유불분명,0.0,5.0,1.0,N
1601,경상남도,사유불분명,0.0,5.0,1.0,Y
1602,서울특별시,사유불분명,1998.0,6.0,1.0,N
1603,서울특별시,사유불분명,1998.0,6.0,1.0,N
1604,서울특별시,사유불분명,1998.0,4.0,1.0,Y
1605,서울특별시,사유불분명,2001.0,6.0,1.0,N
1606,서울특별시,사유불분명,2001.0,6.0,1.0,N
1607,서울특별시,사유불분명,2001.0,6.0,1.0,N
1608,서울특별시,사유불분명,2001.0,6.0,1.0,N
1609,서울특별시,사유불분명,2001.0,6.0,1.0,N
1610,서울특별시,사유불분명,1998.0,5.1,1.0,N
1611,서울특별시,사유불분명,1998.0,9.8,1.0,N
1612,서울특별시,사유불분명,1998.0,10.0,1.0,N
1613,서울특별시,사유불분명,1998.0,5.6,1.0,N
1614,서울특별시,사유불분명,1998.0,7.7,1.0,N
1615,서울특별시,사유불분명,1995.0,5.6,1.0,Y
1616,서울특별시,사유불분명,2015.0,4.5,1.0,N
1617,서울특별시,사유불분명,1999.0,6.0,1.0,N
1618,서울특별시,사유불분명,1999.0,6.0,1.0,N
1619,서울특별시,사유불분명,1999.0,6.0,1.0,N
1620,서울특별시,사유불분명,1999.0,6.0,1.0,N
1621,서울특별시,사유불분명,2002.0,5.5,1.0,N
1622,서울특별시,사유불분명,2002.0,4.6,1.0,N
1623,서울특별시,사유불분명,2001.0,7.5,1.0,N
1624,서울특별시,사유불분명,2001.0,7.0,1.0,N
1625,서울특별시,사유불분명,2001.0,5.1,1.0,N
1626,서울특별시,사유불분명,1995.0,5.7,1.0,N
1627,서울특별시,사유불분명,2001.0,6.5,1.0,N
1628,서울특별시,사유불분명,1995.0,6.2,1.0,Y
1629,서울특별시,사유불분명,2001.0,5.6,1.0,N
1630,서울특별시,사유불분명,2001.0,6.6,1.0,N
1631,서울특별시,사유불분명,2001.0,6.3,1.0,N
1632,서울특별시,사유불분명,2001.0,7.5,1.0,N
1633,서울특별시,사유불분명,0.0,4.0,1.0,Y
1634,서울특별시,사유불분명,0.0,4.0,1.0,Y
1635,서울특별시,사유불분명,0.0,4.0,1.0,Y
1636,서울특별시,사유불분명,0.0,4.0,1.0,N
1637,서울특별시,사유불분명,0.0,4.0,1.0,N
1638,서울특별시,사유불분명,0.0,4.0,1.0,Y
1639,서울특별시,사유불분명,0.0,4.0,1.0,N
1640,전라남도,사유불분명,0.0,9.0,1.0,N
1641,충청북도,혼잡,1996.0,7.0,1.0,N
1642,충청북도,혼잡,1996.0,7.0,1.0,N
1643,충청북도,혼잡,1996.0,6.0,1.0,N
1644,충청북도,혼자지역,1996.0,6.0,1.0,N
1645,충청북도,혼잡,1996.0,6.0,1.0,N
1646,충청북도,혼잡,1996.0,8.0,1.0,N
1647,충청북도,혼잡,1996.0,7.0,1.0,N
1648,충청북도,혼잡,1996.0,6.0,1.0,N
1649,충청북도,혼잡,1996.0,6.0,1.0,N
1650,충청북도,혼잡,1997.0,6.0,1.0,N
1651,충청북도,혼잡,1997.0,5.0,1.0,N
1652,충청북도,혼잡,1997.0,6.0,1.0,N
1653,충청북도,혼잡,1998.0,8.0,1.0,N
1654,충청북도,혼잡,1999.0,6.0,1.0,N
1655,충청북도,혼잡,2004.0,6.0,1.0,N
1656,충청북도,혼잡,2007.0,6.0,1.0,N
1657,충청북도,혼잡,2008.0,6.0,1.0,N
1658,충청북도,혼잡,2010.0,6.0,1.0,N
1659,충청북도,혼잡,2011.0,8.0,1.0,N
1660,충청북도,혼잡,2017.0,6.0,1.0,Y
1662,경상남도,사유불분명,0.0,5.0,1.0,Y
1663,경상남도,사유불분명,0.0,5.0,1.0,N
1664,경상남도,사유불분명,0.0,5.0,1.0,N
1665,서울특별시,사유불분명,0.0,4.0,1.0,Y
1666,서울특별시,사유불분명,0.0,4.0,1.0,Y
1667,서울특별시,사유불분명,0.0,4.0,1.0,N
1668,서울특별시,사유불분명,0.0,4.0,1.0,Y
1669,서울특별시,사유불분명,0.0,4.0,1.0,N
1670,서울특별시,사유불분명,0.0,4.0,1.0,N
1671,서울특별시,사유불분명,0.0,4.0,1.0,N
1672,서울특별시,사유불분명,0.0,4.0,1.0,Y
1673,서울특별시,사유불분명,0.0,4.0,1.0,Y
1674,제주특별자치도,불편,0.0,8.0,1.0,Y
1675,제주특별자치도,불편,0.0,4.0,1.0,Y
1676,제주특별자치도,불편,0.0,6.0,1.0,N
1677,제주특별자치도,불편,0.0,8.0,1.0,N
1678,제주특별자치도,불편,0.0,6.0,1.0,N
1679,제주특별자치도,불편,0.0,8.0,1.0,Y
1680,제주특별자치도,불편,0.0,8.0,1.0,N
1681,제주특별자치도,불편,0.0,8.0,1.0,Y
1682,제주특별자치도,불편,0.0,8.0,1.0,Y
1683,충청남도,사유불분명,0.0,3.0,1.0,N
1684,제주특별자치도,불편,0.0,8.0,1.0,N
1685,제주특별자치도,불편,2016.0,8.0,1.0,Y
1686,제주특별자치도,불편,0.0,8.0,1.0,Y
1687,제주특별자치도,불편,2017.0,8.0,1.0,N
1688,제주특별자치도,불편,0.0,8.0,1.0,Y
1689,제주특별자치도,불편,2020.0,6.0,1.0,Y
1690,제주특별자치도,불편,2018.0,8.0,1.0,Y
1691,제주특별자치도,불편,2016.0,8.0,1.0,N
1692,제주특별자치도,불편,2016.0,6.0,1.0,Y
1693,제주특별자치도,불편,2016.0,4.0,1.0,N
1694,제주특별자치도,불편,2016.0,6.0,1.0,N
1695,제주특별자치도,불편,2017.0,4.0,1.0,N
1696,충청남도,사유불분명,0.0,4.0,1.0,Y
1697,경기도,사유불분명,0.0,9.0,1.0,Y
1698,경기도,사유불분명,0.0,5.0,1.0,Y
1699,경기도,사유불분명,0.0,7.0,1.0,N
1700,경기도,사유불분명,0.0,11.0,2.0,Y
1701,경기도,사유불분명,0.0,7.0,1.0,Y
1702,충청북도,차량교행,2019.0,5.0,1.0,N
1703,충청북도,차량교행,2019.0,5.0,1.0,N
1704,전라남도,사유불분명,0.0,8.0,1.0,N
1705,전라남도,사유불분명,0.0,8.0,1.0,N
1706,전라남도,사유불분명,0.0,8.0,1.0,N
1707,충청남도,사유불분명,0.0,6.0,1.0,N
1708,충청남도,사유불분명,0.0,4.5,1.0,Y
1709,충청남도,사유불분명,0.0,4.5,1.0,N
1710,충청남도,사유불분명,0.0,6.0,1.0,N
1711,충청남도,사유불분명,0.0,3.5,1.0,N
1712,충청남도,사유불분명,0.0,3.5,1.0,N
1713,충청남도,사유불분명,0.0,4.0,1.0,N
1714,충청남도,사유불분명,0.0,4.5,1.0,N
1715,충청남도,사유불분명,0.0,5.0,1.0,N
1716,충청남도,사유불분명,0.0,3.5,1.0,N
1717,충청남도,사유불분명,0.0,5.0,1.0,N
1718,충청남도,사유불분명,0.0,4.0,1.0,N
1719,충청남도,사유불분명,0.0,4.5,1.0,N
1720,충청남도,사유불분명,0.0,4.0,1.0,Y
1721,충청남도,사유불분명,0.0,5.0,1.0,N
1722,충청남도,사유불분명,0.0,3.5,1.0,N
1723,충청남도,사유불분명,0.0,5.0,1.0,N
1724,충청남도,사유불분명,0.0,3.0,1.0,Y
1725,충청남도,사유불분명,0.0,8.0,1.0,N
1726,충청남도,사유불분명,0.0,6.0,1.0,Y
1727,충청남도,사유불분명,0.0,5.0,1.0,N
1728,서울특별시,사유불분명,0.0,5.5,1.0,N
1729,서울특별시,사유불분명,0.0,5.5,1.0,N
1730,서울특별시,사유불분명,0.0,5.5,1.0,N
1731,서울특별시,사유불분명,0.0,5.5,1.0,N
1732,서울특별시,사유불분명,0.0,5.5,1.0,N
1733,서울특별시,사유불분명,0.0,5.5,1.0,N
1734,서울특별시,사유불분명,0.0,7.5,1.0,N
1735,서울특별시,사유불분명,0.0,5.5,1.0,N
1736,서울특별시,사유불분명,0.0,5.5,1.0,N
1737,서울특별시,사유불분명,0.0,5.5,1.0,N
1738,서울특별시,사유불분명,0.0,5.5,1.0,N
1739,서울특별시,사유불분명,0.0,7.5,1.0,N
1740,서울특별시,사유불분명,0.0,5.5,1.0,N
1741,서울특별시,사유불분명,0.0,5.5,1.0,N
1742,서울특별시,사유불분명,0.0,5.5,1.0,N
1743,서울특별시,사유불분명,0.0,5.5,1.0,N
1744,서울특별시,사유불분명,0.0,5.5,1.0,Y
1745,서울특별시,사유불분명,0.0,5.5,1.0,Y
1746,서울특별시,사유불분명,0.0,4.0,1.0,N
1747,서울특별시,사유불분명,0.0,4.0,1.0,N
1748,서울특별시,사유불분명,0.0,4.0,1.0,N
1749,서울특별시,사유불분명,0.0,4.0,1.0,N
1750,서울특별시,사유불분명,0.0,5.5,1.0,N
1751,서울특별시,사유불분명,0.0,5.5,1.0,N
1752,서울특별시,사유불분명,0.0,5.5,1.0,N
1753,서울특별시,사유불분명,0.0,5.5,1.0,N
1754,서울특별시,사유불분명,0.0,5.5,1.0,N
1755,서울특별시,사유불분명,0.0,5.5,1.0,N
1756,서울특별시,사유불분명,0.0,5.5,1.0,Y
1757,서울특별시,사유불분명,0.0,5.5,1.0,N
1758,서울특별시,사유불분명,0.0,5.5,1.0,Y
1759,서울특별시,사유불분명,0.0,5.5,1.0,Y
1760,서울특별시,사유불분명,0.0,4.0,1.0,Y
1761,서울특별시,사유불분명,0.0,4.0,1.0,Y
1762,인천광역시,사유불분명,0.0,5.0,1.0,Y
1763,인천광역시,사유불분명,0.0,4.0,1.0,Y
1764,인천광역시,사유불분명,0.0,5.0,1.0,Y
1765,인천광역시,사유불분명,0.0,5.0,1.0,Y
1766,인천광역시,사유불분명,0.0,3.0,1.0,Y
1767,인천광역시,사유불분명,0.0,3.0,1.0,N
1768,인천광역시,사유불분명,0.0,4.0,1.0,N
1769,인천광역시,사유불분명,0.0,4.0,1.0,Y
1770,인천광역시,사유불분명,0.0,6.5,1.0,Y
1771,인천광역시,사유불분명,0.0,3.7,1.0,N
1772,인천광역시,사유불분명,0.0,7.5,1.0,Y
1773,인천광역시,사유불분명,0.0,6.0,1.0,Y
1774,인천광역시,사유불분명,0.0,8.0,1.0,N
1775,인천광역시,사유불분명,0.0,8.0,1.0,N
1776,인천광역시,사유불분명,0.0,6.5,1.0,N
1777,인천광역시,사유불분명,0.0,5.0,1.0,N
1778,인천광역시,사유불분명,0.0,5.0,1.0,N
1779,인천광역시,사유불분명,0.0,5.5,1.0,N
1780,인천광역시,사유불분명,0.0,5.0,1.0,Y
1781,인천광역시,사유불분명,0.0,6.0,1.0,N
1782,인천광역시,사유불분명,0.0,3.0,1.0,N
1783,인천광역시,사유불분명,0.0,3.0,1.0,N
1784,서울특별시,안전,1998.0,3.5,1.0,N
1785,서울특별시,안전,1999.0,3.5,1.0,N
1786,서울특별시,안전,1999.0,5.5,1.0,N
1787,서울특별시,안전,1999.0,4.5,1.0,N
1788,서울특별시,안전,1998.0,3.0,1.0,N
1789,서울특별시,안전,1999.0,3.2,1.0,N
1790,서울특별시,안전,1999.0,3.8,1.0,N
1791,서울특별시,사유불분명,0.0,5.0,1.0,N
1792,서울특별시,사유불분명,0.0,6.5,1.0,N
1793,서울특별시,안전,1998.0,5.5,1.0,N
1794,서울특별시,안전,1998.0,5.5,1.0,N
1795,서울특별시,안전,2001.0,5.1,1.0,N
1796,서울특별시,안전,1998.0,5.2,1.0,N
1797,서울특별시,안전,1998.0,6.0,1.0,N
1798,서울특별시,안전,1998.0,6.0,1.0,N
1799,서울특별시,안전,1998.0,3.9,1.0,N
1800,서울특별시,안전,2010.0,4.0,1.0,N
1801,서울특별시,안전,2002.0,3.4,1.0,N
1802,서울특별시,안전,2002.0,3.8,1.0,N
1803,서울특별시,안전,1998.0,4.2,1.0,N
1804,서울특별시,안전,1999.0,5.4,1.0,N
1805,서울특별시,안전,2002.0,3.8,1.0,N
1806,서울특별시,안전,1998.0,8.3,1.0,N
1807,서울특별시,안전,1998.0,7.5,1.0,N
1808,서울특별시,안전,2002.0,4.0,1.0,N
1809,서울특별시,안전,2002.0,4.2,1.0,N
1810,서울특별시,안전,1999.0,5.7,1.0,N
1811,서울특별시,안전,1998.0,7.4,1.0,N
1812,서울특별시,안전,1999.0,4.1,1.0,N
1813,서울특별시,안전,1998.0,6.1,1.0,N
1814,서울특별시,안전,1999.0,7.1,1.0,N
1815,서울특별시,안전,1998.0,5.8,1.0,N
1816,서울특별시,안전,1999.0,7.5,1.0,N
1817,서울특별시,안전,1999.0,6.9,1.0,N
1818,서울특별시,안전,1998.0,5.6,1.0,N
1819,서울특별시,안전,1999.0,5.0,1.0,N
1820,서울특별시,안전,1998.0,4.5,1.0,N
1821,서울특별시,사유불분명,0.0,11.0,1.0,N
1822,서울특별시,사유불분명,0.0,4.5,1.0,N
1823,서울특별시,사유불분명,0.0,5.5,1.0,N
1824,서울특별시,안전,2001.0,6.0,1.0,N
1825,서울특별시,안전,2001.0,6.0,1.0,N
1826,서울특별시,안전,1998.0,6.0,1.0,N
1827,서울특별시,안전,1998.0,6.0,1.0,N
1828,서울특별시,안전,2001.0,6.0,1.0,N
1829,서울특별시,안전,1998.0,6.0,1.0,N
1830,서울특별시,안전,1998.0,6.0,1.0,N
1831,서울특별시,안전,2001.0,6.0,1.0,N
1832,서울특별시,안전,1998.0,6.0,1.0,N
1833,서울특별시,안전,1998.0,6.0,1.0,N
1834,서울특별시,안전,2001.0,6.0,1.0,N
1835,서울특별시,안전,2001.0,6.0,1.0,N
1836,서울특별시,안전,1998.0,6.0,1.0,N
1837,서울특별시,안전,1998.0,6.0,1.0,N
1838,서울특별시,안전,1998.0,6.0,1.0,N
1839,서울특별시,안전,1998.0,6.0,1.0,N
1840,서울특별시,안전,1998.0,6.0,1.0,N
1841,서울특별시,안전,1998.0,5.0,1.0,N
1842,서울특별시,안전,2001.0,6.0,1.0,N
1843,서울특별시,안전,1998.0,6.0,1.0,N
1844,서울특별시,안전,1998.0,6.0,1.0,N
1845,서울특별시,안전,1998.0,6.0,1.0,N
1846,서울특별시,안전,1998.0,6.0,1.0,N
1847,서울특별시,안전,2001.0,6.0,1.0,N
1848,서울특별시,안전,1998.0,6.0,1.0,N
1849,서울특별시,안전,1998.0,6.0,1.0,N
1850,서울특별시,안전,2001.0,6.0,1.0,N
1851,서울특별시,안전,1998.0,6.0,1.0,N
1852,서울특별시,안전,1998.0,6.0,1.0,N
1853,서울특별시,안전,1998.0,6.0,1.0,N
1854,서울특별시,안전,1998.0,6.0,1.0,N
1855,서울특별시,안전,1998.0,6.0,1.0,N
1856,서울특별시,안전,2003.0,6.0,1.0,N
1857,서울특별시,안전,2003.0,6.0,1.0,N
1858,서울특별시,안전,1998.0,6.0,1.0,N
1859,서울특별시,안전,1999.0,6.0,1.0,N
1860,서울특별시,안전,1999.0,6.0,1.0,N
1861,서울특별시,안전,1998.0,6.0,1.0,N
1862,서울특별시,안전,1998.0,6.0,1.0,N
1863,서울특별시,안전,2005.0,6.0,1.0,N
1864,서울특별시,안전,1998.0,6.0,1.0,N
1865,서울특별시,안전,2005.0,6.0,1.0,N
1866,서울특별시,안전,2006.0,6.0,1.0,N
1867,서울특별시,안전,2001.0,6.0,1.0,N
1868,서울특별시,안전,1998.0,6.0,1.0,N
1869,서울특별시,안전,1998.0,6.0,1.0,N
1870,서울특별시,안전,1998.0,6.0,1.0,N
1871,서울특별시,안전,1998.0,6.0,1.0,N
1872,서울특별시,안전,1998.0,6.0,1.0,N
1873,서울특별시,안전,1998.0,6.0,1.0,N
1874,서울특별시,안전,1998.0,6.0,1.0,N
1875,서울특별시,안전,1998.0,6.0,1.0,N
1876,서울특별시,안전,1998.0,6.0,1.0,N
1877,서울특별시,안전,1998.0,6.0,1.0,N
1878,서울특별시,안전,1998.0,6.0,1.0,N
1879,서울특별시,안전,2001.0,6.0,1.0,N
1880,서울특별시,안전,1998.0,6.0,1.0,N
1881,서울특별시,안전,1998.0,6.0,1.0,N
1882,서울특별시,안전,1998.0,6.0,1.0,N
1883,서울특별시,안전,1998.0,6.0,1.0,N
1884,서울특별시,안전,2001.0,6.0,1.0,N
1885,서울특별시,안전,1998.0,6.0,1.0,N
1886,서울특별시,안전,1998.0,5.2,1.0,N
1887,서울특별시,안전,2001.0,7.4,1.0,N
1888,서울특별시,안전,2001.0,6.0,1.0,N
1889,서울특별시,안전,1998.0,6.0,1.0,N
1890,서울특별시,안전,1998.0,6.0,1.0,N
1891,서울특별시,안전,1998.0,6.0,1.0,N
1892,서울특별시,안전,2002.0,6.0,1.0,N
1893,서울특별시,안전,2002.0,6.0,1.0,N
1894,서울특별시,안전,2002.0,6.0,1.0,N
1895,서울특별시,안전,2002.0,6.0,1.0,N
1896,서울특별시,안전,2002.0,6.0,1.0,N
1897,서울특별시,안전,1998.0,6.0,1.0,N
1898,서울특별시,안전,2004.0,6.0,1.0,N
1899,서울특별시,안전,1998.0,6.0,1.0,N
1900,서울특별시,안전,1998.0,6.0,1.0,N
1901,서울특별시,안전,1999.0,6.0,1.0,N
1902,서울특별시,안전,1999.0,6.0,1.0,N
1903,서울특별시,안전,1999.0,6.0,1.0,N
1904,서울특별시,안전,1999.0,6.0,1.0,N
1905,서울특별시,안전,1998.0,6.0,1.0,N
1906,서울특별시,안전,1999.0,6.0,1.0,N
1907,서울특별시,안전,1998.0,6.0,1.0,N
1908,서울특별시,안전,1998.0,6.0,1.0,N
1909,서울특별시,안전,1998.0,6.0,1.0,N
1910,서울특별시,안전,1999.0,6.0,1.0,N
1911,서울특별시,안전,1999.0,6.0,1.0,N
1912,서울특별시,안전,1998.0,6.0,1.0,N
1913,서울특별시,안전,1999.0,6.0,1.0,N
1914,서울특별시,안전,1998.0,6.0,1.0,N
1915,서울특별시,안전,1998.0,6.0,1.0,N
1916,서울특별시,안전,1998.0,6.0,1.0,N
1917,경기도,사유불분명,0.0,9.0,1.0,Y
1918,경기도,사유불분명,0.0,5.0,1.0,N
1919,경상북도,사유불분명,0.0,4.0,1.0,N
1920,경상북도,사유불분명,0.0,4.0,1.0,N
1921,경상북도,사유불분명,0.0,4.0,1.0,N
1922,경상북도,사유불분명,0.0,4.0,1.0,N
1923,경상북도,사유불분명,0.0,4.0,1.0,N
1924,경상북도,사유불분명,0.0,4.0,1.0,N
1925,경기도,사유불분명,0.0,6.0,1.0,N
1926,경기도,사유불분명,0.0,6.0,1.0,N
1927,경기도,사유불분명,0.0,7.0,1.0,Y
1928,서울특별시,사유불분명,0.0,7.0,1.0,N
1929,서울특별시,사유불분명,0.0,7.0,1.0,Y
1930,서울특별시,사유불분명,0.0,7.0,1.0,N
1931,서울특별시,사유불분명,0.0,6.0,1.0,N
1932,서울특별시,사유불분명,0.0,7.0,1.0,N
1933,서울특별시,사유불분명,0.0,7.0,1.0,N
1934,서울특별시,사유불분명,0.0,7.0,1.0,N
1935,서울특별시,사유불분명,0.0,7.0,1.0,N
1936,서울특별시,사유불분명,0.0,7.0,1.0,N
1937,서울특별시,사유불분명,0.0,7.0,1.0,N
1938,서울특별시,사유불분명,0.0,7.0,1.0,N
1939,서울특별시,사유불분명,0.0,8.0,1.0,N
1940,서울특별시,사유불분명,0.0,8.0,1.0,N
1941,서울특별시,사유불분명,0.0,8.0,1.0,N
1942,서울특별시,사유불분명,0.0,7.0,1.0,N
1943,서울특별시,사유불분명,0.0,6.0,1.0,N
1944,서울특별시,사유불분명,0.0,6.0,1.0,N
1945,서울특별시,사유불분명,0.0,7.0,1.0,N
1946,서울특별시,사유불분명,0.0,7.0,1.0,N
1947,서울특별시,사유불분명,0.0,7.0,1.0,N
1948,서울특별시,사유불분명,0.0,7.0,1.0,N
1949,서울특별시,사유불분명,0.0,7.0,1.0,N
1950,서울특별시,사유불분명,0.0,7.0,1.0,N
1951,서울특별시,사유불분명,0.0,7.0,1.0,N
1952,서울특별시,사유불분명,0.0,7.0,1.0,N
1953,서울특별시,사유불분명,0.0,7.0,1.0,N
1954,경기도,사유불분명,0.0,8.0,1.0,N
1955,경기도,사유불분명,0.0,6.0,1.0,N
1956,경기도,사유불분명,0.0,4.0,1.0,N
1957,경기도,사유불분명,0.0,6.0,1.0,N
1958,경기도,사유불분명,0.0,6.0,1.0,N
1959,경기도,사유불분명,0.0,6.0,1.0,N
1960,경기도,사유불분명,0.0,4.0,1.0,N
1961,경기도,사유불분명,0.0,8.0,1.0,Y
1962,경기도,사유불분명,0.0,6.0,1.0,N
1963,경기도,사유불분명,0.0,6.0,1.0,N
1964,경기도,사유불분명,0.0,6.0,1.0,N
1965,경기도,사유불분명,0.0,6.0,1.0,N
1966,경기도,사유불분명,0.0,6.0,1.0,N
1967,경기도,사유불분명,0.0,6.0,1.0,N
1968,경기도,사유불분명,0.0,6.0,1.0,N
1969,경기도,사유불분명,0.0,6.0,1.0,N
1970,경기도,사유불분명,0.0,6.0,1.0,N
1971,경기도,사유불분명,0.0,6.0,1.0,N
1972,경기도,사유불분명,0.0,6.0,1.0,N
1973,경기도,사유불분명,0.0,6.0,1.0,N
1974,경기도,사유불분명,0.0,6.0,1.0,N
1975,경기도,사유불분명,0.0,6.0,1.0,N
1976,경기도,사유불분명,0.0,6.0,1.0,N
1977,경기도,사유불분명,0.0,6.0,1.0,N
1978,경기도,사유불분명,0.0,6.0,1.0,N
1979,경기도,사유불분명,0.0,6.0,1.0,N
1980,경기도,사유불분명,2016.0,4.0,1.0,Y
1981,경기도,사유불분명,2017.0,8.0,1.0,Y
1982,경기도,사유불분명,2019.0,6.0,1.0,Y
1983,경기도,사유불분명,2020.0,6.0,1.0,N
1984,경기도,사유불분명,2021.0,6.0,1.0,Y
1985,경기도,사유불분명,2022.0,8.0,1.0,Y
1986,경상북도,사유불분명,0.0,4.0,1.0,N
1987,서울특별시,사유불분명,0.0,4.0,1.0,N
1988,서울특별시,사유불분명,0.0,4.0,1.0,N
1989,서울특별시,사유불분명,0.0,4.0,1.0,N
1990,서울특별시,사유불분명,0.0,4.0,1.0,N
1991,서울특별시,사유불분명,0.0,4.0,1.0,N
1992,서울특별시,사유불분명,0.0,4.0,1.0,N
1993,서울특별시,사유불분명,0.0,8.0,2.0,Y
1994,서울특별시,사유불분명,0.0,4.0,1.0,Y
1995,서울특별시,사유불분명,0.0,4.0,1.0,Y
1996,서울특별시,사유불분명,0.0,4.0,1.0,N
1997,서울특별시,사유불분명,0.0,4.0,1.0,N
1998,서울특별시,사유불분명,0.0,4.0,1.0,N
1999,서울특별시,사유불분명,0.0,4.0,1.0,N
2000,서울특별시,사유불분명,0.0,4.0,1.0,N
2001,서울특별시,사유불분명,0.0,4.0,1.0,N
2002,서울특별시,사유불분명,0.0,4.0,1.0,Y
2003,서울특별시,사유불분명,0.0,4.0,1.0,Y
2004,서울특별시,사유불분명,0.0,4.0,1.0,N
2005,서울특별시,사유불분명,0.0,4.0,1.0,N
2006,서울특별시,사유불분명,0.0,4.0,1.0,N
2007,서울특별시,사유불분명,0.0,4.0,1.0,N
2008,서울특별시,사유불분명,0.0,4.0,1.0,Y
2009,서울특별시,사유불분명,0.0,4.0,1.0,N
2010,서울특별시,사유불분명,0.0,4.0,1.0,N
2011,서울특별시,사유불분명,0.0,4.0,1.0,N
2012,서울특별시,사유불분명,0.0,4.0,1.0,N
2013,서울특별시,사유불분명,0.0,4.0,1.0,Y
2014,서울특별시,사유불분명,0.0,4.0,1.0,N
2015,서울특별시,사유불분명,0.0,4.0,1.0,N
2016,서울특별시,사유불분명,0.0,4.0,1.0,Y
2017,서울특별시,사유불분명,0.0,4.0,1.0,Y
2018,서울특별시,사유불분명,0.0,4.0,1.0,N
2019,서울특별시,사유불분명,0.0,4.0,1.0,N
2020,서울특별시,사유불분명,0.0,4.0,1.0,Y
2021,전라남도,사유불분명,2016.0,10.0,1.0,N
2023,경상남도,사유불분명,0.0,7.0,1.0,N
2024,경상남도,사유불분명,0.0,3.0,1.0,N
2025,경상남도,사유불분명,0.0,3.0,1.0,N
2026,경상남도,사유불분명,0.0,3.0,1.0,N
2027,경상남도,사유불분명,0.0,3.0,1.0,N
2028,경상남도,사유불분명,0.0,3.0,1.0,N
2029,경상남도,사유불분명,0.0,3.0,1.0,N
2030,경상남도,사유불분명,0.0,3.0,1.0,N
2031,경상남도,사유불분명,0.0,3.0,1.0,N
2032,경상남도,사유불분명,0.0,3.0,1.0,N
2033,경상남도,사유불분명,0.0,3.0,1.0,N
2034,경상남도,사유불분명,0.0,3.0,1.0,N
2035,경상남도,사유불분명,0.0,3.0,1.0,N
2036,경상남도,사유불분명,0.0,3.0,1.0,N
2037,경상남도,사유불분명,0.0,3.0,1.0,N
2038,경상남도,사유불분명,0.0,3.0,1.0,N
2039,경상남도,사유불분명,0.0,3.0,1.0,N
2040,경상남도,사유불분명,0.0,3.0,1.0,N
2041,경상남도,사유불분명,0.0,3.0,1.0,N
2042,경상남도,사유불분명,0.0,3.0,1.0,N
2043,경상남도,사유불분명,0.0,3.0,1.0,N
2044,경상남도,사유불분명,0.0,3.0,1.0,N
2045,경상남도,사유불분명,0.0,3.0,1.0,N
2046,경상남도,사유불분명,0.0,3.0,1.0,Y
2047,경상남도,사유불분명,0.0,3.0,1.0,N
2048,경상남도,사유불분명,0.0,3.0,1.0,N
2049,경상남도,사유불분명,0.0,3.0,1.0,Y
2050,경상남도,사유불분명,0.0,3.0,1.0,Y
2051,경상남도,사유불분명,0.0,3.0,1.0,Y
2052,경상남도,사유불분명,0.0,4.0,2.0,N
2053,경상남도,사유불분명,0.0,7.0,1.0,Y
2054,경상남도,사유불분명,0.0,9.0,1.0,N
2055,경상남도,사유불분명,0.0,6.0,1.0,N
2056,경상남도,사유불분명,0.0,7.0,1.0,Y
2057,경상남도,사유불분명,0.0,7.0,1.0,N
2058,경상남도,사유불분명,0.0,10.0,1.0,N
2059,경상남도,사유불분명,0.0,5.0,1.0,N
2060,경상남도,사유불분명,0.0,4.0,1.0,N
2061,전라남도,사유불분명,2016.0,8.0,1.0,N
2062,서울특별시,사유불분명,2001.0,6.0,1.0,N
2064,서울특별시,사유불분명,2001.0,5.7,1.0,N
2065,서울특별시,사유불분명,2015.0,5.7,1.0,N
2066,서울특별시,사유불분명,2021.0,6.0,1.0,Y
2067,서울특별시,사유불분명,2021.0,8.0,1.0,Y
